Gene1	Gene2	correlation
CDKN2A	DPCR1	-0.300125100165938
RP5.839B4.8	DPCR1	0.203193197747828
IL37	DPCR1	0.182060318952644
PTPN6	DPCR1	0.322498165049702
PARP15	DPCR1	0.168602549677775
PTPRO	DPCR1	0.279197117868746
DCSTAMP	DPCR1	0.113714859815787
LINC00677	DPCR1	0.182041963154477
GCHFR	DPCR1	0.585498273988824
PRAM1	DPCR1	0.134533338577778
SCPEP1	DPCR1	0.432048606619683
COMP	DPCR1	-0.0392010385633478
LPXN	DPCR1	0.218288204761726
MCOLN1	DPCR1	0.133891525327046
CD37	DPCR1	0.0556985342927597
FIRRE	DPCR1	-0.0984285861798635
SPN	DPCR1	0.236448823553272
PVALB	DPCR1	0.23770648384909
GNGT2	DPCR1	0.13068581983896
SSX2IP	DPCR1	-0.0274001075055799
HLA.DMA	DPCR1	0.100123100736229
ATP6AP1	DPCR1	0.602172778950845
TUSC3	DPCR1	-0.384278661703174
SYTL5	DPCR1	0.260084331507556
ANGPT4	DPCR1	0.109251013298835
SOWAHD	DPCR1	0.292954832939458
ZFYVE26	DPCR1	0.38345281514986
CTD.2003C8.2	DPCR1	0.379377254176206
GRN	DPCR1	0.63877251866887
RP11.356N1.2	DPCR1	0.195872842670489
BCHE	DPCR1	-0.476856860161486
NAGPA	DPCR1	0.500549948138307
OLR1	DPCR1	-0.0945065052518632
EPHA7	DPCR1	-0.301271838142818
IRF5	DPCR1	0.313624751954559
HTRA4	DPCR1	0.335590676296601
MICAL1	DPCR1	-0.079005531638659
SLC11A1	DPCR1	0.0749751032625599
HLA.DMB	DPCR1	0.407110055843192
TRIM46	DPCR1	0.112292806945601
GPR160	DPCR1	0.645941878434914
ANO4	DPCR1	-0.281873871467382
DNASE1L3	DPCR1	0.0645494483865846
CADM2	DPCR1	-0.407743775659606
SLC6A15	DPCR1	-0.160994503906162
VGLL1	DPCR1	0.0622514691094996
MSR1	DPCR1	0.414018543878538
CRLF1	DPCR1	0.255538602702802
DOCK8	DPCR1	0.343349443469629
RP5.899E9.1	DPCR1	0.275076978667571
NOXA1	DPCR1	0.364966385720563
MAPK4	DPCR1	0.0764703624912177
DPCR1	DPCR1	1
CTD.2319I12.2	DPCR1	0.146831038822819
HEXB	DPCR1	0.543473190748296
MPND	DPCR1	0.369844775932302
GM2A	DPCR1	0.531475851948652
MS4A7	DPCR1	0.417744319749901
CYTL1	DPCR1	-0.0214861966923767
MCEMP1	DPCR1	0.344788307687381
OR13A1	DPCR1	-0.0151029943043874
ZNF589	DPCR1	0.0997854081924198
EDC3	DPCR1	0.351118856999626
RPP25	DPCR1	0.500517664313991
NOS2	DPCR1	-0.353774862882116
PLCB2	DPCR1	-0.0725994938032617
TBXA2R	DPCR1	-0.321979100145618
LINC01526	DPCR1	0.232663086238611
ABCC3	DPCR1	0.223177125373395
C1orf162	DPCR1	0.427833332776742
LINC01827	DPCR1	0.233243769724984
CRHBP	DPCR1	-0.146533656852701
KMO	DPCR1	0.339030299567871
RP11.291B21.2	DPCR1	-0.274423138871922
TMSB15A	DPCR1	-0.38445289983819
CAPG	DPCR1	0.542019973373139
EGR2	DPCR1	0.0677767301147018
TMEM251	DPCR1	0.497800161519623
GPRIN3	DPCR1	-0.140526981191388
FLVCR2	DPCR1	0.60221210895316
LGALS3	DPCR1	0.321433258103039
KIAA1161	DPCR1	0.171366897521051
KCNA2	DPCR1	0.106013001797916
SDCCAG8	DPCR1	0.299725764877192
GRM8	DPCR1	-0.255285015339056
DDB2	DPCR1	-0.163354381982101
FCER1A	DPCR1	-0.0916133920053851
SNAP25	DPCR1	-0.270071073023663
LINC00632	DPCR1	-0.59435148920506
CYP2A6	DPCR1	-0.0344018106554117
SIGLEC11	DPCR1	0.31983063209924
VSIG4	DPCR1	0.700491194408812
HECTD3	DPCR1	0.42588806743185
ALDH3A1	DPCR1	0.00702289216206488
DUSP28	DPCR1	0.182781035924901
CD207	DPCR1	-0.11090231521236
PRSS21	DPCR1	0.252793116555835
AP1G2	DPCR1	-0.0603352017271309
ANGPTL5	DPCR1	-0.421186813105954
ARHGEF10L	DPCR1	-0.352990585053709
HSD3B7	DPCR1	0.192021033582814
RP4.809F18.1	DPCR1	0.000626494371362303
GPR15	CTD.2319I12.2	0.398827264042523
LHX9	CTD.2319I12.2	0.342699255625617
AHRR	CTD.2319I12.2	0.438633606359996
LINC01108	CTD.2319I12.2	0.373599559275931
ITGAE	CTD.2319I12.2	0.32242721686929
GPR55	CTD.2319I12.2	0.320340643802269
PKD1L1	CTD.2319I12.2	0.271054470180772
GSG2	CTD.2319I12.2	0.474794632719105
FBP1	CTD.2319I12.2	0.487277717327416
CYP27A1	CTD.2319I12.2	0.550921751053753
MYO1A	CTD.2319I12.2	0.43031101207885
EYA4	CTD.2319I12.2	-0.221973380390591
KRT79	CTD.2319I12.2	0.514414331684556
CD101	CTD.2319I12.2	0.532836636019976
SLITRK2	CTD.2319I12.2	-0.309953411890572
PCDH10	CTD.2319I12.2	-0.278349937379255
ACOT4	CTD.2319I12.2	0.35914230164157
STAC	CTD.2319I12.2	0.43312088220013
CD52	CTD.2319I12.2	0.471299635233789
VWC2	CTD.2319I12.2	0.182619423444581
CYP1A1	CTD.2319I12.2	0.264419198395189
SLC6A12	CTD.2319I12.2	0.405835471188451
KCND2	CTD.2319I12.2	0.146837315444811
ACP5	CTD.2319I12.2	0.451740199896311
DACH2	CTD.2319I12.2	-0.107075293275484
CCDC88A	CTD.2319I12.2	0.42055888522388
PNPLA6	CTD.2319I12.2	0.464175699646005
SYT13	CTD.2319I12.2	-0.131378782570663
PCDH11X	CTD.2319I12.2	-0.137052500805826
ALOX5	CTD.2319I12.2	0.406820537606851
PCAT14	CTD.2319I12.2	-0.1016559200732
GGA2	CTD.2319I12.2	0.336949906669758
PARVG	CTD.2319I12.2	0.437171101856917
M1AP	CTD.2319I12.2	0.501579721360216
ADTRP	CTD.2319I12.2	0.543148113495029
PHLDA3	CTD.2319I12.2	0.309246827037429
CD8B	CTD.2319I12.2	0.279664296622169
MAN2B1	CTD.2319I12.2	0.433887409793779
PPARG	CTD.2319I12.2	0.505769352889617
PNPLA3	CTD.2319I12.2	0.413730738080161
JAML	CTD.2319I12.2	0.414122801303004
PKP1	CTD.2319I12.2	-0.213756832426477
CSTB	CTD.2319I12.2	0.402512292098824
ATP6V0D2	CTD.2319I12.2	0.461983487028036
RP11.621L6.3	CTD.2319I12.2	0.3159092948116
TCEAL2	CTD.2319I12.2	-0.15375855921328
GPD1	CTD.2319I12.2	0.44092984758582
GNAZ	CTD.2319I12.2	-0.231160050179682
CATSPER1	CTD.2319I12.2	0.338786802968031
KCNA10	CTD.2319I12.2	0.491430886376602
PLA2G4E	CTD.2319I12.2	0.298934345276558
AIFM3	CTD.2319I12.2	0.307091304498043
WDFY4	CTD.2319I12.2	0.434786098054677
CEACAM21	CTD.2319I12.2	0.343563756937631
FAM213A	CTD.2319I12.2	0.153605570041023
DNASE2B	CTD.2319I12.2	0.391493143366086
NHLH2	CTD.2319I12.2	0.228630789457832
LINC01637	CTD.2319I12.2	0.343085595772294
DPP6	CTD.2319I12.2	-0.162652688189845
GUSB	CTD.2319I12.2	0.279776588476226
GAPLINC	CTD.2319I12.2	0.475334229207361
LRRN2	CTD.2319I12.2	0.19496364020713
LTA4H	CTD.2319I12.2	0.465043561675484
ADCY2	CTD.2319I12.2	-0.176639798334578
CD300LF	CTD.2319I12.2	0.388963624034624
FFAR4	CTD.2319I12.2	0.441261019106543
FABP3	CTD.2319I12.2	0.33383549980138
TREM2	CTD.2319I12.2	0.427141888203707
FIG4	CTD.2319I12.2	0.294815497294452
BHLHE41	CTD.2319I12.2	0.489144236967156
CYP1B1	CTD.2319I12.2	0.131271582302359
RP11.459I19.1	CTD.2319I12.2	0.38788722139582
EVL	CTD.2319I12.2	0.342971173911404
MFSD7	CTD.2319I12.2	0.287068733041602
CD1A	CTD.2319I12.2	0.434122351109698
TMEM130	CTD.2319I12.2	0.159452587966984
OR6K3	CTD.2319I12.2	0.422161187870767
SLCO1B3	CTD.2319I12.2	0.305408030560084
TMEM257	CTD.2319I12.2	-0.152988110093086
CEACAM5	CTD.2319I12.2	0.17567601133553
CYP1A2	CTD.2319I12.2	0.266568405528377
FKBP15	CTD.2319I12.2	0.297345997988537
ELF5	CTD.2319I12.2	0.238225941199728
PRSS41	CTD.2319I12.2	0.228803972524866
ADAMTSL4	CTD.2319I12.2	0.350086133245889
LUZP2	CTD.2319I12.2	-0.170139142194404
RP11.20G13.3	CTD.2319I12.2	0.448297567791352
LINC00881	CTD.2319I12.2	0.321235462356583
PYCARD	CTD.2319I12.2	0.3145274177827
UNC13A	CTD.2319I12.2	0.142093633574622
AJAP1	CTD.2319I12.2	-0.22659829627316
DPP7	CTD.2319I12.2	0.265137748415475
JPH4	CTD.2319I12.2	0.234929210350449
SPNS1	CTD.2319I12.2	0.344927992048465
ZMYND15	CTD.2319I12.2	0.36833017773303
SIDT2	CTD.2319I12.2	0.370597820697127
DDHD1	CTD.2319I12.2	0.280635139759272
FABP5	CTD.2319I12.2	0.282634350901221
CDKN2A	CTD.2319I12.2	0.211600299184234
RP5.839B4.8	CTD.2319I12.2	0.42232392059577
IL37	CTD.2319I12.2	0.435154218287676
PTPN6	CTD.2319I12.2	0.454433544116952
PARP15	CTD.2319I12.2	0.317336983347656
PTPRO	CTD.2319I12.2	0.472378660342298
DCSTAMP	CTD.2319I12.2	0.490377153890086
LINC00677	CTD.2319I12.2	0.343106855999113
GCHFR	CTD.2319I12.2	0.447988466111698
PRAM1	CTD.2319I12.2	0.384503296084071
SCPEP1	CTD.2319I12.2	0.363634169441767
COMP	CTD.2319I12.2	0.0779394168381999
LPXN	CTD.2319I12.2	0.486566228317257
MCOLN1	CTD.2319I12.2	0.302688717525346
CD37	CTD.2319I12.2	0.440755305394228
FIRRE	CTD.2319I12.2	0.403307091285275
SPN	CTD.2319I12.2	0.452333803328835
PVALB	CTD.2319I12.2	0.395389864375848
GNGT2	CTD.2319I12.2	0.408843301464666
SSX2IP	CTD.2319I12.2	-0.219504325881617
HLA.DMA	CTD.2319I12.2	0.441764209979897
ATP6AP1	CTD.2319I12.2	0.228958932981206
TUSC3	CTD.2319I12.2	-0.188533472013975
SYTL5	CTD.2319I12.2	-0.0830689898323013
ANGPT4	CTD.2319I12.2	0.422865945383514
SOWAHD	CTD.2319I12.2	0.496289122261103
ZFYVE26	CTD.2319I12.2	0.261115802165019
CTD.2003C8.2	CTD.2319I12.2	0.418241229056525
GRN	CTD.2319I12.2	0.395774084823529
RP11.356N1.2	CTD.2319I12.2	0.419034437203072
BCHE	CTD.2319I12.2	-0.118625494043327
NAGPA	CTD.2319I12.2	0.167730939946688
OLR1	CTD.2319I12.2	0.479429501871118
EPHA7	CTD.2319I12.2	-0.132450948429772
IRF5	CTD.2319I12.2	0.411190822824919
HTRA4	CTD.2319I12.2	0.404952068290887
MICAL1	CTD.2319I12.2	0.340847115233198
SLC11A1	CTD.2319I12.2	0.343185387438794
HLA.DMB	CTD.2319I12.2	0.40977991414572
TRIM46	CTD.2319I12.2	0.0622928897363485
GPR160	CTD.2319I12.2	0.22329533416021
ANO4	CTD.2319I12.2	-0.186245855703142
DNASE1L3	CTD.2319I12.2	0.165557215700306
CADM2	CTD.2319I12.2	-0.180664590010073
SLC6A15	CTD.2319I12.2	-0.118934628466979
VGLL1	CTD.2319I12.2	-0.130435806418178
MSR1	CTD.2319I12.2	0.398409503511861
CRLF1	CTD.2319I12.2	0.183013583891312
DOCK8	CTD.2319I12.2	0.371048146522518
RP5.899E9.1	CTD.2319I12.2	0.479042648250548
NOXA1	CTD.2319I12.2	0.348902655107632
MAPK4	CTD.2319I12.2	-0.247495400859494
DPCR1	CTD.2319I12.2	0.146831038822819
CTD.2319I12.2	CTD.2319I12.2	1
HEXB	CTD.2319I12.2	0.353329176651215
MPND	CTD.2319I12.2	0.243429001711994
GM2A	CTD.2319I12.2	0.285913661818706
MS4A7	CTD.2319I12.2	0.456472531769295
CYTL1	CTD.2319I12.2	0.202979761296846
MCEMP1	CTD.2319I12.2	0.351706013132464
OR13A1	CTD.2319I12.2	0.363700983438742
ZNF589	CTD.2319I12.2	0.37055374162606
EDC3	CTD.2319I12.2	0.0135275532396168
RPP25	CTD.2319I12.2	0.0314399067549621
NOS2	CTD.2319I12.2	-0.143263100864346
PLCB2	CTD.2319I12.2	0.320623172740758
TBXA2R	CTD.2319I12.2	-0.209053108895762
LINC01526	CTD.2319I12.2	0.42383756181691
ABCC3	CTD.2319I12.2	0.317566941717005
C1orf162	CTD.2319I12.2	0.273474626576484
LINC01827	CTD.2319I12.2	0.380387009372599
CRHBP	CTD.2319I12.2	-0.0799873270501574
KMO	CTD.2319I12.2	0.425590495935456
RP11.291B21.2	CTD.2319I12.2	0.108330335770593
TMSB15A	CTD.2319I12.2	-0.139296919866559
CAPG	CTD.2319I12.2	0.398806196549469
EGR2	CTD.2319I12.2	0.261102430900623
TMEM251	CTD.2319I12.2	0.178931354454408
GPRIN3	CTD.2319I12.2	0.34681790875442
FLVCR2	CTD.2319I12.2	0.247473411191591
LGALS3	CTD.2319I12.2	0.313879921712928
KIAA1161	CTD.2319I12.2	-0.110432011640947
KCNA2	CTD.2319I12.2	0.360829560697379
SDCCAG8	CTD.2319I12.2	0.192738467311265
GRM8	CTD.2319I12.2	-0.188821428811741
DDB2	CTD.2319I12.2	0.260750782543219
FCER1A	CTD.2319I12.2	0.306348204827625
SNAP25	CTD.2319I12.2	0.157495336755105
LINC00632	CTD.2319I12.2	-0.11822990715466
CYP2A6	CTD.2319I12.2	-0.0969276401700588
SIGLEC11	CTD.2319I12.2	0.312292182051345
VSIG4	CTD.2319I12.2	0.266301186932566
HECTD3	CTD.2319I12.2	0.11807828082898
ALDH3A1	CTD.2319I12.2	0.250967548202446
DUSP28	CTD.2319I12.2	0.126791825724591
CD207	CTD.2319I12.2	0.400853738093158
PRSS21	CTD.2319I12.2	0.352446940118209
AP1G2	CTD.2319I12.2	0.253971611967462
ANGPTL5	CTD.2319I12.2	-0.113477936565358
ARHGEF10L	CTD.2319I12.2	0.336563072808397
HSD3B7	CTD.2319I12.2	0.219863239682522
RP4.809F18.1	CTD.2319I12.2	0.16598752806988
GPR15	HEXB	0.00284967386567274
LHX9	HEXB	0.401880149983644
AHRR	HEXB	0.139052631677179
LINC01108	HEXB	0.250160828298677
ITGAE	HEXB	0.23804612345878
GPR55	HEXB	0.172280918102288
PKD1L1	HEXB	-0.0611747507662585
GSG2	HEXB	0.221519450596216
FBP1	HEXB	0.622120217392033
CYP27A1	HEXB	0.684090218024186
MYO1A	HEXB	0.258462494900683
EYA4	HEXB	-0.333780213981103
KRT79	HEXB	0.197533774262246
CD101	HEXB	0.358037784316254
SLITRK2	HEXB	-0.205254032839448
PCDH10	HEXB	-0.319123089514996
ACOT4	HEXB	0.734374612684275
STAC	HEXB	0.383073255769529
CD52	HEXB	0.53273885917704
VWC2	HEXB	-0.106796901293659
CYP1A1	HEXB	0.0685487951783769
SLC6A12	HEXB	0.408061087156596
KCND2	HEXB	0.0380395435583703
ACP5	HEXB	0.771515250459116
DACH2	HEXB	-0.15996222604251
CCDC88A	HEXB	0.488956938199333
PNPLA6	HEXB	0.14931541135922
SYT13	HEXB	-0.160932275699886
PCDH11X	HEXB	-0.244518487829457
ALOX5	HEXB	0.252597357982852
PCAT14	HEXB	-0.102272789819415
GGA2	HEXB	0.156066149414262
PARVG	HEXB	0.293006947092787
M1AP	HEXB	0.366596304101796
ADTRP	HEXB	0.502955624061658
PHLDA3	HEXB	0.335605390904253
CD8B	HEXB	-0.0524896935596496
MAN2B1	HEXB	0.621256845021361
PPARG	HEXB	0.599253747554721
PNPLA3	HEXB	0.425899687567313
JAML	HEXB	0.341131758152855
PKP1	HEXB	-0.221626344761285
CSTB	HEXB	0.705731083496178
ATP6V0D2	HEXB	0.600116108543709
RP11.621L6.3	HEXB	0.329279584056992
TCEAL2	HEXB	-0.26437189511479
GPD1	HEXB	0.44086642498604
GNAZ	HEXB	-0.188439107137472
CATSPER1	HEXB	0.530579261067612
KCNA10	HEXB	0.197150715283875
PLA2G4E	HEXB	0.352596330979125
AIFM3	HEXB	0.416887268058685
WDFY4	HEXB	0.514021932774068
CEACAM21	HEXB	0.393263545649823
FAM213A	HEXB	0.515677451636158
DNASE2B	HEXB	0.617404823159648
NHLH2	HEXB	0.345631506417099
LINC01637	HEXB	0.550180444477212
DPP6	HEXB	-0.326818449165611
GUSB	HEXB	0.551539503099882
GAPLINC	HEXB	0.579607040430597
LRRN2	HEXB	0.136967670038585
LTA4H	HEXB	0.671250529800488
ADCY2	HEXB	-0.269942930773174
CD300LF	HEXB	0.609977887381375
FFAR4	HEXB	0.418148769635138
FABP3	HEXB	0.52244370538126
TREM2	HEXB	0.736642003067817
FIG4	HEXB	0.54603425648156
BHLHE41	HEXB	0.272812338748335
CYP1B1	HEXB	0.248773680395338
RP11.459I19.1	HEXB	0.40499570977712
EVL	HEXB	-0.090453331223292
MFSD7	HEXB	0.42026193884791
CD1A	HEXB	0.260896131445009
TMEM130	HEXB	-0.227590427674774
OR6K3	HEXB	0.298655719532173
SLCO1B3	HEXB	0.20796156454293
TMEM257	HEXB	-0.301671105327264
CEACAM5	HEXB	0.189677249338299
CYP1A2	HEXB	-0.0487718987587507
FKBP15	HEXB	0.39605503598673
ELF5	HEXB	0.517289849804839
PRSS41	HEXB	0.225273422672128
ADAMTSL4	HEXB	0.135378453869647
LUZP2	HEXB	-0.186068190076451
RP11.20G13.3	HEXB	0.122084778977852
LINC00881	HEXB	0.154433222181299
PYCARD	HEXB	0.60829855618535
UNC13A	HEXB	0.00308630518160644
AJAP1	HEXB	-0.0922183009122716
DPP7	HEXB	0.108014451804947
JPH4	HEXB	0.232199866435235
SPNS1	HEXB	0.565748783981951
ZMYND15	HEXB	0.426744224003605
SIDT2	HEXB	0.0334612768174355
DDHD1	HEXB	-0.0174413181541957
FABP5	HEXB	0.620600984608754
CDKN2A	HEXB	-0.138808014723538
RP5.839B4.8	HEXB	0.391813157067992
IL37	HEXB	0.237531361562147
PTPN6	HEXB	0.433221316876969
PARP15	HEXB	0.154997417917313
PTPRO	HEXB	0.53433820639365
DCSTAMP	HEXB	0.34248218856048
LINC00677	HEXB	0.282834435268051
GCHFR	HEXB	0.683981759130326
PRAM1	HEXB	0.272942951313986
SCPEP1	HEXB	0.610130093022264
COMP	HEXB	-0.00835638488395759
LPXN	HEXB	0.488423447000903
MCOLN1	HEXB	0.42068191740471
CD37	HEXB	0.296847846686376
FIRRE	HEXB	0.130903085298285
SPN	HEXB	0.408526872211893
PVALB	HEXB	0.410250869073667
GNGT2	HEXB	0.390931341599662
SSX2IP	HEXB	0.03850849500445
HLA.DMA	HEXB	0.295972229151716
ATP6AP1	HEXB	0.734919856007629
TUSC3	HEXB	-0.16317990891291
SYTL5	HEXB	0.0431909543239031
ANGPT4	HEXB	0.249183657510257
SOWAHD	HEXB	0.543307476917201
ZFYVE26	HEXB	0.483895746956607
CTD.2003C8.2	HEXB	0.483479609570761
GRN	HEXB	0.780601715012067
RP11.356N1.2	HEXB	0.293504061146714
BCHE	HEXB	-0.24953365682387
NAGPA	HEXB	0.567450354865128
OLR1	HEXB	0.104936578686402
EPHA7	HEXB	-0.333657826530356
IRF5	HEXB	0.483508356793862
HTRA4	HEXB	0.522083913850828
MICAL1	HEXB	0.107165850823915
SLC11A1	HEXB	0.13325872524276
HLA.DMB	HEXB	0.552286322770634
TRIM46	HEXB	-0.034473344460854
GPR160	HEXB	0.507995270308973
ANO4	HEXB	-0.211035762385014
DNASE1L3	HEXB	0.119005071614393
CADM2	HEXB	-0.300478038517097
SLC6A15	HEXB	-0.110869705366493
VGLL1	HEXB	-0.0628232672295982
MSR1	HEXB	0.568565000611287
CRLF1	HEXB	0.224662789631206
DOCK8	HEXB	0.423142227210868
RP5.899E9.1	HEXB	0.474377101803228
NOXA1	HEXB	0.27287938145112
MAPK4	HEXB	-0.0912077125956332
DPCR1	HEXB	0.543473190748296
CTD.2319I12.2	HEXB	0.353329176651215
HEXB	HEXB	1
MPND	HEXB	0.521536128512721
GM2A	HEXB	0.786580241841377
MS4A7	HEXB	0.597076617144556
CYTL1	HEXB	0.112952621338698
MCEMP1	HEXB	0.474526209333744
OR13A1	HEXB	0.112433374634286
ZNF589	HEXB	0.200826453410072
EDC3	HEXB	0.278226211662615
RPP25	HEXB	0.494383135842639
NOS2	HEXB	-0.373816624535881
PLCB2	HEXB	0.118377559433255
TBXA2R	HEXB	-0.256293406166271
LINC01526	HEXB	0.395732110678387
ABCC3	HEXB	0.33712689560743
C1orf162	HEXB	0.663807257545674
LINC01827	HEXB	0.391265631747438
CRHBP	HEXB	-0.0968064537370578
KMO	HEXB	0.583489978176317
RP11.291B21.2	HEXB	-0.180393204395454
TMSB15A	HEXB	-0.179420675038381
CAPG	HEXB	0.726377364984587
EGR2	HEXB	0.111999617487979
TMEM251	HEXB	0.612405044420906
GPRIN3	HEXB	0.027843280961539
FLVCR2	HEXB	0.614829001793421
LGALS3	HEXB	0.569649576029607
KIAA1161	HEXB	0.0858017732020693
KCNA2	HEXB	0.207395040285457
SDCCAG8	HEXB	0.237635756373698
GRM8	HEXB	-0.21582248026186
DDB2	HEXB	0.0279225860383102
FCER1A	HEXB	0.10917422813668
SNAP25	HEXB	-0.0785893723000588
LINC00632	HEXB	-0.400184064389788
CYP2A6	HEXB	-0.207491571287552
SIGLEC11	HEXB	0.458344968647859
VSIG4	HEXB	0.749102627655508
HECTD3	HEXB	0.429348264973497
ALDH3A1	HEXB	0.0211756681909374
DUSP28	HEXB	0.196431074464448
CD207	HEXB	0.0973370788041122
PRSS21	HEXB	0.389783188355177
AP1G2	HEXB	-0.0273764732833696
ANGPTL5	HEXB	-0.252522422194729
ARHGEF10L	HEXB	-0.071002374210954
HSD3B7	HEXB	0.502421031839182
RP4.809F18.1	HEXB	-0.0265674111031641
GPR15	MPND	0.0236745767821736
LHX9	MPND	0.259447294716167
AHRR	MPND	0.179894909759063
LINC01108	MPND	0.216673506538988
ITGAE	MPND	0.46064293424892
GPR55	MPND	0.351688195939022
PKD1L1	MPND	-0.00218274920272584
GSG2	MPND	0.167889121142484
FBP1	MPND	0.455411840120608
CYP27A1	MPND	0.525671658449946
MYO1A	MPND	0.308957554308425
EYA4	MPND	-0.24137210380255
KRT79	MPND	0.1239031218202
CD101	MPND	0.228821995595969
SLITRK2	MPND	-0.09652147893083
PCDH10	MPND	-0.242696738708931
ACOT4	MPND	0.637704961605427
STAC	MPND	0.395540308555711
CD52	MPND	0.362848545222049
VWC2	MPND	0.0747950823526911
CYP1A1	MPND	0.0160524713260468
SLC6A12	MPND	0.397795331982056
KCND2	MPND	-0.022229460209588
ACP5	MPND	0.544900927470629
DACH2	MPND	-0.124775239073991
CCDC88A	MPND	0.228388174889202
PNPLA6	MPND	0.250796237284806
SYT13	MPND	-0.00433618768696374
PCDH11X	MPND	-0.176202117803234
ALOX5	MPND	0.0608044655853618
PCAT14	MPND	0.132286250981602
GGA2	MPND	0.22221160104219
PARVG	MPND	0.474019788834985
M1AP	MPND	0.470202193662699
ADTRP	MPND	0.348843863953361
PHLDA3	MPND	0.313249893064888
CD8B	MPND	0.0148976166045068
MAN2B1	MPND	0.586901807450227
PPARG	MPND	0.364746145723845
PNPLA3	MPND	0.219513318151962
JAML	MPND	0.462360745844673
PKP1	MPND	-0.166373219826497
CSTB	MPND	0.628088604318625
ATP6V0D2	MPND	0.365632775558411
RP11.621L6.3	MPND	0.471024707129854
TCEAL2	MPND	-0.333352009673685
GPD1	MPND	0.244666749549216
GNAZ	MPND	0.0679168576632202
CATSPER1	MPND	0.452553850410449
KCNA10	MPND	0.185379801240284
PLA2G4E	MPND	0.269384662241464
AIFM3	MPND	0.684578408323922
WDFY4	MPND	0.562065560046364
CEACAM21	MPND	0.361706667453666
FAM213A	MPND	0.490758452844247
DNASE2B	MPND	0.535189470924957
NHLH2	MPND	0.280686565071984
LINC01637	MPND	0.63645657755008
DPP6	MPND	-0.280618173642591
GUSB	MPND	0.593810896159833
GAPLINC	MPND	0.481077537779561
LRRN2	MPND	0.416926291248342
LTA4H	MPND	0.44895904952005
ADCY2	MPND	-0.227351650070691
CD300LF	MPND	0.592974358138428
FFAR4	MPND	0.464231654819692
FABP3	MPND	0.278987751582797
TREM2	MPND	0.614423738893767
FIG4	MPND	0.641080819192776
BHLHE41	MPND	0.0565719031338852
CYP1B1	MPND	0.100804039539094
RP11.459I19.1	MPND	0.447533932669604
EVL	MPND	0.150977516078612
MFSD7	MPND	0.71305409671964
CD1A	MPND	0.215426602269545
TMEM130	MPND	-0.128196650707052
OR6K3	MPND	0.176505251569902
SLCO1B3	MPND	0.147571259397424
TMEM257	MPND	-0.149312738023631
CEACAM5	MPND	0.10735692160452
CYP1A2	MPND	-0.0123836314745729
FKBP15	MPND	0.465172471600837
ELF5	MPND	0.488876547908263
PRSS41	MPND	0.196208737992083
ADAMTSL4	MPND	0.0715341526232006
LUZP2	MPND	-0.159612588104722
RP11.20G13.3	MPND	0.0653450271605331
LINC00881	MPND	0.244480008707615
PYCARD	MPND	0.809641571361442
UNC13A	MPND	-0.0156098936714868
AJAP1	MPND	-0.171464775558456
DPP7	MPND	0.290808765398342
JPH4	MPND	0.38482884349875
SPNS1	MPND	0.615566583828223
ZMYND15	MPND	0.353337994953813
SIDT2	MPND	-0.026673477512704
DDHD1	MPND	-0.183943614986237
FABP5	MPND	0.413599881937663
CDKN2A	MPND	-0.185555981349377
RP5.839B4.8	MPND	0.390962950441879
IL37	MPND	0.211765345243186
PTPN6	MPND	0.422693524049609
PARP15	MPND	0.24444414001277
PTPRO	MPND	0.369105008808838
DCSTAMP	MPND	0.236241254341776
LINC00677	MPND	0.29385368518143
GCHFR	MPND	0.546683050292455
PRAM1	MPND	0.41594075864823
SCPEP1	MPND	0.507339669462873
COMP	MPND	-0.0184449391256088
LPXN	MPND	0.43470023405177
MCOLN1	MPND	0.501135377649312
CD37	MPND	0.257024908049177
FIRRE	MPND	0.167882884984612
SPN	MPND	0.334603034014421
PVALB	MPND	0.298803460934211
GNGT2	MPND	0.590826979243489
SSX2IP	MPND	0.134947861561994
HLA.DMA	MPND	0.212488720972736
ATP6AP1	MPND	0.432539191922931
TUSC3	MPND	-0.0685026507095702
SYTL5	MPND	0.127398174758191
ANGPT4	MPND	0.198606556335328
SOWAHD	MPND	0.541409303791443
ZFYVE26	MPND	0.534671778388521
CTD.2003C8.2	MPND	0.328428745995586
GRN	MPND	0.574454398441083
RP11.356N1.2	MPND	0.340361668506242
BCHE	MPND	-0.137535483043641
NAGPA	MPND	0.77582980514831
OLR1	MPND	-0.0880278332205083
EPHA7	MPND	-0.0901238045765021
IRF5	MPND	0.528691760961145
HTRA4	MPND	0.565043156579919
MICAL1	MPND	0.257929963678662
SLC11A1	MPND	-0.141815068421757
HLA.DMB	MPND	0.460348562008114
TRIM46	MPND	0.30614343134981
GPR160	MPND	0.411320380675464
ANO4	MPND	-0.105900682299606
DNASE1L3	MPND	-0.0595397551031715
CADM2	MPND	-0.260987186138813
SLC6A15	MPND	-0.150435994957655
VGLL1	MPND	0.172635900573693
MSR1	MPND	0.0780211615422818
CRLF1	MPND	0.194841251743966
DOCK8	MPND	0.372276218897781
RP5.899E9.1	MPND	0.482200286731344
NOXA1	MPND	0.468211216884643
MAPK4	MPND	-0.0765495221684404
DPCR1	MPND	0.369844775932302
CTD.2319I12.2	MPND	0.243429001711994
HEXB	MPND	0.521536128512721
MPND	MPND	1
GM2A	MPND	0.658559333478336
MS4A7	MPND	0.444508952841387
CYTL1	MPND	0.0977802919769078
